"id","retweetId","Content","Original_post_content","frame","topic"
"1084461731982819328",1084129372427169792,"Next Friday, on January 18th, students in 45 German cities will go on #ClimateStrike. We are literally rising. 
    #FridaysForFuture 
    All dates and cities: https://t.co/oLlwpAIFoj","Was mit einem einzelnen Mädchen begann, wird zu einer Bewegung: 
    In 45 Deutschen Städten werden nächsten Freitag Schüler*innen für eine ambitionierte Klimapolitik protestieren. 
    Thank you @GretaThunberg 
    #fridaysforfuture https://t.co/46MtIoRScG","Motivational","Euphorie"
"1084461731982819328",1085084957003993088,"@sabine_beck @GretaThunberg das ist so wichtig, was greta da angestossen hat. das infragestellen der zivilisation in der jetzigen verfassung ist nicht nur eine menschheitsfrage sondern betrifft alle irdischen lebensformen. auch das plankton in den ozeanen.","Was mit einem einzelnen Mädchen begann, wird zu einer Bewegung: 
    In 45 Deutschen Städten werden nächsten Freitag Schüler*innen für eine ambitionierte Klimapolitik protestieren. 
    Thank you @GretaThunberg 
    #fridaysforfuture https://t.co/46MtIoRScG","Motivational","Euphorie"
"1084461731982819328",1084941264674525184,"@sabine_beck @fridaysforfutu1 @GretaThunberg 46
    Bad Segeberg ist auch dabei<U+0001F917> https://t.co/yIyV7RqVYB","Was mit einem einzelnen Mädchen begann, wird zu einer Bewegung: 
    In 45 Deutschen Städten werden nächsten Freitag Schüler*innen für eine ambitionierte Klimapolitik protestieren. 
    Thank you @GretaThunberg 
    #fridaysforfuture https://t.co/46MtIoRScG","Motivational","Euphorie"
"1084461731982819328",1085083608954609664,"@Nikkido11 @fridaysforfutu1 @GretaThunberg Super! &lt;3 https://t.co/1YPPVlOysv","Was mit einem einzelnen Mädchen begann, wird zu einer Bewegung: 
    In 45 Deutschen Städten werden nächsten Freitag Schüler*innen für eine ambitionierte Klimapolitik protestieren. 
    Thank you @GretaThunberg 
    #fridaysforfuture https://t.co/46MtIoRScG","Motivational","Euphorie"
"1084461731982819328",1084482221736628224,"@sabine_beck @GretaThunberg Schüler-Klimademo(s?) gabs lt Bericht v SRG-TV auch in der Schweiz. Wäre fesch, wenn d Jugend hierzulande ebenfalls aktiv würd — u ned auf Tempo140+ abfahrat.","Was mit einem einzelnen Mädchen begann, wird zu einer Bewegung: 
    In 45 Deutschen Städten werden nächsten Freitag Schüler*innen für eine ambitionierte Klimapolitik protestieren. 
    Thank you @GretaThunberg 
    #fridaysforfuture https://t.co/46MtIoRScG","Motivational","Euphorie"
"1084461731982819328",1084490221469790208,"@sabine_beck @GretaThunberg hier der direkte #Link zu den deutschen Städten, in denen der #Klimastreik stattfindet
    https://t.co/YqPktyAjUU
    #Klimaschutz statt #Klimakrise","Was mit einem einzelnen Mädchen begann, wird zu einer Bewegung: 
    In 45 Deutschen Städten werden nächsten Freitag Schüler*innen für eine ambitionierte Klimapolitik protestieren. 
    Thank you @GretaThunberg 
    #fridaysforfuture https://t.co/46MtIoRScG","Motivational","Euphorie"
"1084712221282836480",1084951915182653440,"@Gagahhag1 @greenpeace_de Na ja, die Deppen von morgen muss man schon anders erziehen, damit die dann bei Demos auch alle brav mitmachen und die Leder des Greenpeace-Einpeitschers mitgrölen...","Weil Politiker ihre Zukunft zerstören, protestieren Jugendliche am Freitag in über 40 Städten. #ClimateStrike #FridaysForFuture https://t.co/KcbSwjNyEF","Motivational","Euphorie"
"1084712221282836480",1084716427469312000,"@greenpeace_de Sie schwänzen die Schule. Protestieren wäre in der Freizeit.","Weil Politiker ihre Zukunft zerstören, protestieren Jugendliche am Freitag in über 40 Städten. #ClimateStrike #FridaysForFuture https://t.co/KcbSwjNyEF","Motivational","Euphorie"
"1084712221282836480",1084815001846730752,"@greenpeace_de Wie kann man sich so instrumentalisieren lassen, Fehlstunden u Fehltage auf dem Zeugnis kommen gut an. Die Lehrer sollten mal aufklären. Übrigens den antifaschistischen Aktivisten im HambacherForst, denen geht es nicht um den Wald, die wollen einem Machtkampf mit den Rechtsstaat.","Weil Politiker ihre Zukunft zerstören, protestieren Jugendliche am Freitag in über 40 Städten. #ClimateStrike #FridaysForFuture https://t.co/KcbSwjNyEF","Motivational","Euphorie"
"1084712221282836480",1084809412223610880,"@greenpeace_de Bad Segeberg fehlt noch<U+0001F917> https://t.co/oT93nQAd4o","Weil Politiker ihre Zukunft zerstören, protestieren Jugendliche am Freitag in über 40 Städten. #ClimateStrike #FridaysForFuture https://t.co/KcbSwjNyEF","Motivational","Euphorie"
"1084712221282836480",1084824549722603520,"@Antiaktivist1 @greenpeace_de Das Stipendiat der Böll-Stiftung, den Asta-Posten, den Job beim grünen Abgeordneten und Anschlussversorgung gibt es ja trotzdem.","Weil Politiker ihre Zukunft zerstören, protestieren Jugendliche am Freitag in über 40 Städten. #ClimateStrike #FridaysForFuture https://t.co/KcbSwjNyEF","Motivational","Euphorie"
"1084712221282836480",1084779984974159872,"@greenpeace_de Ich finde es gut. Man sollte immer für seine Ideale einstehen. Irgendwo muss man anfangen. <U+0001F4AA><U+0001F4AA>","Weil Politiker ihre Zukunft zerstören, protestieren Jugendliche am Freitag in über 40 Städten. #ClimateStrike #FridaysForFuture https://t.co/KcbSwjNyEF","Motivational","Euphorie"
"1084712221282836480",1084746306055225344,"@greenpeace_de Super! Von A wie Aachen bis Z wie Zwickau. Vom Norden in Kiel bis zum Süden in Landshut. #ClimateStrike rockt!!!","Weil Politiker ihre Zukunft zerstören, protestieren Jugendliche am Freitag in über 40 Städten. #ClimateStrike #FridaysForFuture https://t.co/KcbSwjNyEF","Motivational","Euphorie"
"1084712221282836480",1084713543289716736,"@greenpeace_de Heidelberg ist schon angemeldet :) 
    16:00 Uhr am Bismarckplatz
    (Freitag 18.01.2018) 
    #ClimateStrike #FridaysForFuture","Weil Politiker ihre Zukunft zerstören, protestieren Jugendliche am Freitag in über 40 Städten. #ClimateStrike #FridaysForFuture https://t.co/KcbSwjNyEF","Motivational","Euphorie"
"1085291598685134848",1085302634066706432,"@christianwilln1 @HambiMawaAktion @jubw Kannste gar nicht so viel essen wie Du kotzen  möchtest... <U+0001F333>","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085329358053609472,"@krahennest @christianwilln1 @HambiMawaAktion @jubw Würde ich jedes Zeugnis mit Stolz zeigen! Spies umdrehen und keinen einstellen, der nicht mindestens jeden zweiten Freitag dabei war.","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085678772408455168,"@Glitzer_Krawall @christianwilln1 @jubw Wow. Wie gehässig, verbittert und hasserfüllt. Neidisch, weil wir zuerst die Idee hatten?","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085417009263845376,"@Michael00136983 @christianwilln1 @jubw Nennen wir es, was es ist: denunzieren. Und Lehrer, die ein Auge zudrücken, werden auch gleich gemeldet. Und schon geht man rechts wieder Hand in Hand.","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085442068900732928,"@christianwilln1 @jubw Auch ne nette Antwort einer SV ... an Arroganz nicht zu überbieten: https://t.co/wUKTnlzgST","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085306145370193920,"@christianwilln1 @jubw meine Güte! Langweilige Argumente von 2 langweiligen Organisationen ohne Ideen. Und am besten noch petzen wenn man jemand bei ""Fridays for Future"" erwischt hat.","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085408344607727616,"@christianwilln1 @jubw Aber selbst mit Laut und Stark werben. <U+0001F602><U+0001F602><U+0001F602> G8, Bachelor und ab ins Hamsterrad und immer schön das Maul halten, so hätte man das gerne bei der Union. Die Angst muss groß sein davor, dass Menschen anfangen über die Gesellschaft nachzudenken. #FridaysForFuture","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085983077409718272,"@christianwilln1 @jubw Spießer und Petzen. Ich wäre stolz auf so einen Eintrag!","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085447295741673472,"@christianwilln1 @HambiMawaAktion @jubw Vielleicht sollten die #Schüler_innen dann mal - möglichst geschlossen - alle Schultage zu #Freitagen erklären! Können ja workshops abhalten und die JUler einladen, #Politische #Bildung z.B. oder Physik (#Klima)","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085581523208818688,"@christianwilln1 @jubw die kriegen jetzt aber mal so richtig stress! bitte anmailen und antwittern!!","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085648938873438208,"@manuel_koeln @christianwilln1 @jubw Uns beeindruckt, was die jungen Menschen da veranstalten. Auf diese Weise sind Diktatoren gestürzt worden. Aber wird dieses Engagement auch zu einem Erfolg führen? Dieser ist letztlich nur über einen #Systemwandel zu erzielen. Schauen Sie mal in https://t.co/WMBaOsLte8 hinein.","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085431818399244288,"@christianwilln1 @jubw „Ihre Tochter hat wegen #FridayForFuture den Unterricht versäumt“ - Bitte detailiert ins Zeugnis schreiben. Wäre ja eine Auszeichnung! :)","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1085481453289390080,"@christianwilln1 @HambiMawaAktion @jubw Gegenmaßnahme: Jedem Teilnehmer eine persönliche (Greenpeace?)-Urkunde über die Teilnahme an einem demokratischen Zukunfts-Workshop ausstellen!
    Die dann gesammelt dem Zeugnis beigelegt werden können.","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1088853769415262208,"@christianwilln1 @jubw Au ja spitzen Idee, dann streiken wenn kein Schule ist <U+0001F602> Am besten sollte die Fluglotsen auch nur noch Nachts streiken wenn kein Flüge sind #FridaysForFuture","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085291598685134848",1086246446016413696,"@christianwilln1 @jubw Wär mir sowas von egal. Es wird immer davon geredet, dass in Deutschland wenig protestiert wird und die Jugend sich kaum politisch organisiert bzw. sich mit solchen Sachen auseinandersetzt. Dann lasst die jungen Leute doch zwei Stunden für eine gute Sache einstehen. Alles gut!","Die @jubw will ihre Nachwuchs eher leise und schwach halten. Ich finde deren Aufruf nicht nur schwach, sondern ich frage mich auch wie man so scheiße ignorant sein kann...
    #FridaysForFuture !!! https://t.co/b8ag7HknED","","Artefakt"
"1085550491310841856",1085646208649940992,"@NABU_de Das ist so beeindruckend und zu Herzen gehend. Doch die Befürchtung ist groß, daß auch diese Demonstration verpufft, wie viele vor ihr. Endgültig sind #Umweltschutz und #Frieden nur durch Veränderung des Systems zu erreichen. Schaut einmal in https://t.co/j5C5iCMFoo hinein.","Mach es wie Greta: Am Freitag streiken deutschlandweit Schüler unter dem Motto #FridaysForFuture für einen schnellen Kohleausstieg <U+0001F60D><U+270A> Schaut in welchen Städten der Streik stattfindet. https://t.co/OEpuvgy8cf","Motivational","Euphorie"
"1085550491310841856",1085552190343860224,"@NABU_de Die Bußgeldbescheide gegen die Eltern übernimmt dann NABU e.V.?","Mach es wie Greta: Am Freitag streiken deutschlandweit Schüler unter dem Motto #FridaysForFuture für einen schnellen Kohleausstieg <U+0001F60D><U+270A> Schaut in welchen Städten der Streik stattfindet. https://t.co/OEpuvgy8cf","Motivational","Euphorie"
"1085550491310841856",1085559291212414976,"@NABU_de Mit einem Streik will man Deuck aufbauen. Wem schadet dieser Streik?
    1. Lehrern - nein
    2.der Regierung - nein
    3. der kohlekommission - nein
    4. den Schülern - Ja, durch Unterichtsausfall
    Diese Instrumentalisierung von Kindern/Jugendlichen finde ich unverantwortlich","Mach es wie Greta: Am Freitag streiken deutschlandweit Schüler unter dem Motto #FridaysForFuture für einen schnellen Kohleausstieg <U+0001F60D><U+270A> Schaut in welchen Städten der Streik stattfindet. https://t.co/OEpuvgy8cf","Motivational","Euphorie"
"1085910924341530624",1086010268667256832,"@FridayForFuture @bund_net Wenn man nicht zur Schule gehen muss, macht man natürlich jeden Mist mit #Klimastreik","Der #FridaysForFuture Auftakt war heute bereits in Belgien mit über 12.500 Schüler*innen. Morgen ist dann #Klimastreik in Deutschland, der Schweiz und vielen weiteren Ländern weltweit. https://t.co/jlXWsQMNyd","Motivational","Euphorie"
"1085910924341530624",1085858335260209152,"YES! 12.500 students are on strike and marching in Brussels to demand their government protects their future from climate change <U+270A> #YouthForClimate https://t.co/bPRlxU5fzV","Der #FridaysForFuture Auftakt war heute bereits in Belgien mit über 12.500 Schüler*innen. Morgen ist dann #Klimastreik in Deutschland, der Schweiz und vielen weiteren Ländern weltweit. https://t.co/jlXWsQMNyd","Motivational","Euphorie"
"1085910924341530624",1086009717485379584,"@FridayForFuture Yes! Finally a wise generation. Be unstoppable!","Der #FridaysForFuture Auftakt war heute bereits in Belgien mit über 12.500 Schüler*innen. Morgen ist dann #Klimastreik in Deutschland, der Schweiz und vielen weiteren Ländern weltweit. https://t.co/jlXWsQMNyd","Motivational","Euphorie"
"1085910924341530624",1086121000935276544,"@FridayForFuture Ich warte immer noch.
    https://t.co/HxdlbA6vke","Der #FridaysForFuture Auftakt war heute bereits in Belgien mit über 12.500 Schüler*innen. Morgen ist dann #Klimastreik in Deutschland, der Schweiz und vielen weiteren Ländern weltweit. https://t.co/jlXWsQMNyd","Motivational","Euphorie"
"1085910924341530624",1085833130492157952,"@gruene_jugend @FridayForFuture Nennt mir einen, nur Einen guten Grund, warum diese Demonstration während der Unterrichtszeit statt in der Freizeit sein muss!
    
    Es geht ums #Schulschwänzen nicht ums #Klima.
    
    #Schulstreik #FridaysForFuture #ClimateStrike #dummeLeute","Der #FridaysForFuture Auftakt war heute bereits in Belgien mit über 12.500 Schüler*innen. Morgen ist dann #Klimastreik in Deutschland, der Schweiz und vielen weiteren Ländern weltweit. https://t.co/jlXWsQMNyd","Motivational","Euphorie"
"1086174901516541952",1086177117346414592,"@peter_simone @GretaThunberg @FridayForFuture Heute in #Braunschweig 12.00Uhr vor dem Rathaus!","Klasse, was @GretaThunberg da angestoßen hat: Jugendliche gehen überall für ihre Zukunft auf die Straße und fordern mehr #Klimaschutz. Macht eine breite Bewegung daraus - damit Politik endlich beherzt handelt! #FridaysForFuture @FridayForFuture #Energiewende #EnergyTransition https://t.co/5npGefZt63","Motivational","Euphorie"
